id,Date,Hour,Timestamp,Start_Time,End_Time,Duration,Text,Channel,Program,Speakers,Program_Type,Person,Designation,Orgs,Groups,Location,media_link,image_link
2510,2024-04-02,2000-2100,00:27:03 - 00:27:07,00:27:03,00:27:07,4.0,He is a political worker and he has a lot of services for the People's Party.,ptv,,SPEAKER_07,,,,the People's Party,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2540,2024-04-02,2000-2100,00:29:12 - 00:29:19,00:29:12,00:29:19,7.0,It is good for the Muslims to make their own cabinet of their own will.,ptv,,SPEAKER_10,,,,,Muslims,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2511,2024-04-02,2000-2100,00:27:07 - 00:27:13,00:27:07,00:27:13,6.0,"The third one I took was of Ajit Dhamra. Ajit Dhamra is not only an officer of the People's Party of Pakistan, but he is also a Sunni and there is information,",ptv,,SPEAKER_07,,"<PERSON>Ajit Dhamra, <PERSON>Ajit Dhamra",,the People's Party of Pakistan,Sunni,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2512,2024-04-02,2000-2100,00:27:13 - 00:27:28,00:27:13,00:27:28,15.0,"there are news that he was returned with a ticket, so I, because I did not have an answer to this myself, and that is why I asked him, is it possible that people's party is better than him?",ptv,,SPEAKER_07,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2513,2024-04-02,2000-2100,00:27:28 - 00:27:36,00:27:28,00:27:36,8.0,"But being a journalist, it was a surprise for me that Raza Arbani did not get the ticket and these two were returned to him.",ptv,,SPEAKER_07,,Raza Arbani,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2514,2024-04-02,2000-2100,00:27:36 - 00:27:39,00:27:36,00:27:39,3.0,What will be the working relationship?,ptv,,SPEAKER_07,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2515,2024-04-02,2000-2100,00:27:39 - 00:27:42,00:27:39,00:27:42,3.0,"Akhund Zahidar Chauhan, you have also been elected as the opposition leader in the National Assembly.",ptv,,SPEAKER_07,,Akhund Zahidar Chauhan,,the National Assembly,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2516,2024-04-02,2000-2100,00:27:42 - 00:27:45,00:27:42,00:27:45,3.0,"In addition, the mandate is almost complete.",ptv,,SPEAKER_07,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2517,2024-04-02,2000-2100,00:27:45 - 00:27:47,00:27:45,00:27:47,2.0,Chairman of the Senate will also come soon.,ptv,,SPEAKER_07,,,,Senate,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2518,2024-04-02,2000-2100,00:27:47 - 00:27:49,00:27:47,00:27:49,2.0,What is the working relationship ahead?,ptv,,SPEAKER_07,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2519,2024-04-02,2000-2100,00:27:49 - 00:27:51,00:27:49,00:27:51,2.0,To which Nasir was pointing out that,ptv,,SPEAKER_07,,Nasir,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2520,2024-04-02,2000-2100,00:27:51 - 00:27:56,00:27:51,00:27:56,5.0,we need to work together on the core issues that are facing the country at the moment.,ptv,,SPEAKER_07,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2521,2024-04-02,2000-2100,00:27:58 - 00:28:01,00:27:58,00:28:01,3.0,"Look, everyone knows that Pakistan and its",ptv,,SPEAKER_10,,,,,,Pakistan,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2522,2024-04-02,2000-2100,00:28:01 - 00:28:05,00:28:01,00:28:05,4.0,Pakistan's Pakistan and its Everyone knows that Pakistan and Pakistan's post-partum and post-partum,ptv,,SPEAKER_10,,,,,,"<GPE><GPE><GPE>Pakistan, <GPE><GPE><GPE>Pakistan, <GPE><GPE><GPE>Pakistan, <GPE><GPE><GPE>Pakistan",http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2523,2024-04-02,2000-2100,00:28:05 - 00:28:08,00:28:05,00:28:08,3.0,and we have a history of that.,ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2524,2024-04-02,2000-2100,00:28:08 - 00:28:12,00:28:08,00:28:12,4.0,We have a political relationship. We fight each other in elections.,ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2525,2024-04-02,2000-2100,00:28:12 - 00:28:16,00:28:12,00:28:16,4.0,"In the last election, we campaigned against each other.",ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2526,2024-04-02,2000-2100,00:28:16 - 00:28:25,00:28:16,00:28:25,9.0,But the position has become such that whether we are the government of the last 16 months government or this government,ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2527,2024-04-02,2000-2100,00:28:25 - 00:28:28,00:28:25,00:28:28,3.0,"that the issue is not of politics, the issue is of the country",ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2528,2024-04-02,2000-2100,00:28:28 - 00:28:32,00:28:28,00:28:32,4.0,such a position has come that most of the people,ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2529,2024-04-02,2000-2100,00:28:32 - 00:28:35,00:28:32,00:28:35,3.0,"are Sunnis, Jihadists, BIS, PTI",ptv,,SPEAKER_10,,,,,Sunnis,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2530,2024-04-02,2000-2100,00:28:35 - 00:28:37,00:28:35,00:28:37,2.0,they got more mandates,ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2531,2024-04-02,2000-2100,00:28:37 - 00:28:40,00:28:37,00:28:40,3.0,they were not ready to shake hands with anyone,ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2532,2024-04-02,2000-2100,00:28:40 - 00:28:43,00:28:40,00:28:43,3.0,the second mandate was given to Muslim League Moon,ptv,,SPEAKER_10,,,,Muslim League,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2533,2024-04-02,2000-2100,00:28:43 - 00:28:47,00:28:43,00:28:47,4.0,so if we had gone with the Muslim League Moon and not with the BIA,ptv,,SPEAKER_10,,,,BIA,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2534,2024-04-02,2000-2100,00:28:47 - 00:28:51,00:28:47,00:28:51,4.0,then the situation would have been such that there would have been another election in this country,ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2535,2024-04-02,2000-2100,00:28:51 - 00:28:53,00:28:51,00:28:53,2.0,and we would have understood that in the current situation,ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2536,2024-04-02,2000-2100,00:28:53 - 00:28:58,00:28:53,00:28:58,5.0,our country cannot tolerate any more adversaries,ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2537,2024-04-02,2000-2100,00:28:58 - 00:29:00,00:28:58,00:29:00,2.0,cannot tolerate any more elections,ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2538,2024-04-02,2000-2100,00:29:00 - 00:29:05,00:29:00,00:29:05,5.0,fighting elections in Pakistan is not that easy.,ptv,,SPEAKER_10,,,,,,Pakistan,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2539,2024-04-02,2000-2100,00:29:05 - 00:29:12,00:29:05,00:29:12,7.0,"So we decided that we will support the government, but we will not take any responsibility for it.",ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2541,2024-04-02,2000-2100,00:29:19 - 00:29:26,00:29:19,00:29:26,7.0,"Two ministers have come out, you are seeing the fight that I have to put this, I have to put this, I have to bring it, I have to bring it.",ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2542,2024-04-02,2000-2100,00:29:26 - 00:29:37,00:29:26,00:29:37,11.0,"So if you take more ministers and make them a lover and make a long career, you cannot easily reach your goals.",ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2543,2024-04-02,2000-2100,00:29:37 - 00:29:43,00:29:37,00:29:43,6.0,"So it is better for the Muslim League that you make a team of your own, Mr. Shahbaz Sharif, not a lover.",ptv,,SPEAKER_10,,Shahbaz Sharif,,the Muslim League,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2544,2024-04-02,2000-2100,00:29:43 - 00:29:45,00:29:43,00:29:45,2.0,We are ready to support him,ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2545,2024-04-02,2000-2100,00:29:45 - 00:29:48,00:29:45,00:29:48,3.0,we will talk to him on issues,ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2546,2024-04-02,2000-2100,00:29:48 - 00:29:50,00:29:48,00:29:50,2.0,our request is that,ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2547,2024-04-02,2000-2100,00:29:50 - 00:29:53,00:29:50,00:29:53,3.0,this is the time of difficult times,ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2548,2024-04-02,2000-2100,00:29:53 - 00:29:54,00:29:53,00:29:54,1.0,which are becoming difficult,ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2549,2024-04-02,2000-2100,00:29:54 - 00:29:57,00:29:54,00:29:57,3.0,we have put maximum burden on the poor,ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2550,2024-04-02,2000-2100,00:29:57 - 00:30:01,00:29:57,00:30:01,4.0,and at least we have put the burden on the poor,ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2551,2024-04-02,2000-2100,00:30:01 - 00:30:02,00:30:01,00:30:02,1.0,our request is that,ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2552,2024-04-02,2000-2100,00:30:02 - 00:30:04,00:30:02,00:30:04,2.0,the people who have already taken taxes,ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2553,2024-04-02,2000-2100,00:30:04 - 00:30:10,00:30:04,00:30:10,6.0,we have not put more burden on them whose salaries are deducted from taxes before We want to increase the tax rate for the people who pay taxes.,ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2554,2024-04-02,2000-2100,00:30:10 - 00:30:15,00:30:10,00:30:15,5.0,We want to widen the tax rate and bring more people in the tax system.,ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2555,2024-04-02,2000-2100,00:30:15 - 00:30:29,00:30:15,00:30:29,14.0,"We want the money that goes to the farmers, the agricultural workers, the petroleum workers, the coal workers, the Khaat factories, the Adhviya factories, all of that money should go directly to our farmers.",ptv,,SPEAKER_10,,,,,"Khaat, Adhviya",,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2556,2024-04-02,2000-2100,00:30:29 - 00:30:33,00:30:29,00:30:33,4.0,"We have a barren land, every year our water is wasted.",ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2557,2024-04-02,2000-2100,00:30:33 - 00:30:39,00:30:33,00:30:39,6.0,"40% of our water is wasted, I am not talking about the water that directly falls into the sea.",ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2558,2024-04-02,2000-2100,00:30:39 - 00:30:43,00:30:39,00:30:43,4.0,The water that is wasted from our newly built systems is 40%.,ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2559,2024-04-02,2000-2100,00:30:43 - 00:30:48,00:30:43,00:30:48,5.0,"We should conserve all our water, which is our barren land, we do grey cancer on it",ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2560,2024-04-02,2000-2100,00:30:48 - 00:30:50,00:30:48,00:30:50,2.0,this will double our profit,ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2561,2024-04-02,2000-2100,00:30:50 - 00:30:56,00:30:50,00:30:56,6.0,first is that every year our nurses who go to Arab countries to get the animals,ptv,,SPEAKER_10,,,,,Arab,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2562,2024-04-02,2000-2100,00:30:56 - 00:30:58,00:30:56,00:30:58,2.0,that money will be saved,ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2563,2024-04-02,2000-2100,00:30:58 - 00:31:03,00:30:58,00:31:03,5.0,"second is that the animals we will sell in the world, which is our annual income",ptv,,SPEAKER_10,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2564,2024-04-02,2000-2100,00:31:03 - 00:31:05,00:31:03,00:31:05,2.0,will come in the country.,ptv,,Multiple,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2565,2024-04-02,2000-2100,00:31:05 - 00:31:07,00:31:05,00:31:07,2.0,We will work on your economy.,ptv,,Multiple,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2566,2024-04-02,2000-2100,00:31:07 - 00:31:09,00:31:07,00:31:09,2.0,We have the Urdu language.,ptv,,Multiple,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2567,2024-04-02,2000-2100,00:31:09 - 00:31:11,00:31:09,00:31:11,2.0,"Mr. Shaitan, I have to take a break.",ptv,,Multiple,,Shaitan,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2568,2024-04-02,2000-2100,00:31:11 - 00:31:13,00:31:11,00:31:13,2.0,I will come to you after a week.,ptv,,SPEAKER_07,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2569,2024-04-02,2000-2100,00:31:13 - 00:31:49,00:31:13,00:31:49,36.0,"Please stay with us. Yeah. I'm always coming on your phone. You must register with the Tax Aasan App, FBR Portal or Tax Facilitation Center of FBR.",ptv,,Multiple,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2570,2024-04-02,2000-2100,00:31:49 - 00:32:46,00:31:49,00:32:46,57.0,"You can get 25% discount on the first payment of advance tax when non-pilots of the year 2023 can get 25% discount on the monthly payment of advance tax on the return payment. the In the program, we are again talking about the Senate Elections.",ptv,,Multiple,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2571,2024-04-02,2000-2100,00:32:46 - 00:32:49,00:32:46,00:32:49,3.0,"Nasir Butt, Waqar Satti and Afzal Zafar Chakran are with us.",ptv,,SPEAKER_07,,"Nasir Butt, Waqar Satti, Afzal Zafar Chakran",,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2572,2024-04-02,2000-2100,00:32:49 - 00:32:54,00:32:49,00:32:54,5.0,"Senator, tell us, the Senate is almost complete or will be in Balochistan.",ptv,,SPEAKER_07,,,,Senate,,Balochistan,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2573,2024-04-02,2000-2100,00:32:54 - 00:32:57,00:32:54,00:32:57,3.0,"Now you have to do reforms, you have to revise the constitution.",ptv,,SPEAKER_07,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2574,2024-04-02,2000-2100,00:32:57 - 00:33:00,00:32:57,00:33:00,3.0,"The National Assembly, the present parties, the ones sitting on the Treasury Benches,",ptv,,SPEAKER_07,,,,"The National Assembly, Treasury",,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2575,2024-04-02,2000-2100,00:33:00 - 00:33:03,00:33:00,00:33:03,3.0,they have to get the 2-3rd of the Constitution.,ptv,,SPEAKER_07,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2576,2024-04-02,2000-2100,00:33:03 - 00:33:06,00:33:03,00:33:06,3.0,You can revise the same in the constitution,ptv,,SPEAKER_07,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2577,2024-04-02,2000-2100,00:33:06 - 00:33:08,00:33:06,00:33:08,2.0,will they really do it?,ptv,,SPEAKER_07,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2578,2024-04-02,2000-2100,00:33:08 - 00:33:11,00:33:08,00:33:11,3.0,because sometimes they are very careful,ptv,,SPEAKER_07,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2579,2024-04-02,2000-2100,00:33:11 - 00:33:12,00:33:11,00:33:12,1.0,or they have been taken care of,ptv,,SPEAKER_07,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2580,2024-04-02,2000-2100,00:33:12 - 00:33:13,00:33:12,00:33:13,1.0,if I am not mistaken,ptv,,SPEAKER_07,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2581,2024-04-02,2000-2100,00:33:13 - 00:33:15,00:33:13,00:33:15,2.0,they have been taken care of in the past,ptv,,SPEAKER_07,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2582,2024-04-02,2000-2100,00:33:15 - 00:33:17,00:33:15,00:33:17,2.0,"there are reforms of NAB, other things",ptv,,SPEAKER_07,,,,NAB,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2583,2024-04-02,2000-2100,00:33:17 - 00:33:20,00:33:17,00:33:20,3.0,there is a big challenge of KBASART,ptv,,SPEAKER_07,,,,KBASART,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2584,2024-04-02,2000-2100,00:33:20 - 00:33:22,00:33:20,00:33:22,2.0,are you up for it?,ptv,,SPEAKER_07,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2585,2024-04-02,2000-2100,00:33:22 - 00:33:24,00:33:22,00:33:24,2.0,let me tell you one thing,ptv,,Multiple,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2586,2024-04-02,2000-2100,00:33:24 - 00:33:45,00:33:24,00:33:45,21.0,"you said NAB should be terminated, the way things are being used, the way NAB is being misused. and I think the PMOI will take the ministers along",ptv,,SPEAKER_09,,,,"<ORG>NAB, <ORG>NAB, PMOI",,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2587,2024-04-02,2000-2100,00:33:45 - 00:33:48,00:33:45,00:33:48,3.0,they know that they are a difficult situation,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2588,2024-04-02,2000-2100,00:33:48 - 00:33:53,00:33:48,00:33:53,5.0,so they say that we have to give relief to the public,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2589,2024-04-02,2000-2100,00:33:53 - 00:33:55,00:33:53,00:33:55,2.0,so we have to work together,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2590,2024-04-02,2000-2100,00:33:55 - 00:33:57,00:33:55,00:33:57,2.0,they will come to the ministries,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2591,2024-04-02,2000-2100,00:33:57 - 00:33:58,00:33:57,00:33:58,1.0,and will also give support,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2592,2024-04-02,2000-2100,00:33:58 - 00:34:01,00:33:58,00:34:01,3.0,and the privatization process is also about to start,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2593,2024-04-02,2000-2100,00:34:01 - 00:34:06,00:34:01,00:34:06,5.0,we have two or three,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2594,2024-04-02,2000-2100,00:34:06 - 00:34:08,00:34:06,00:34:08,2.0,and then the People's Party,ptv,,SPEAKER_09,,,,the People's Party,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2595,2024-04-02,2000-2100,00:34:08 - 00:34:10,00:34:08,00:34:10,2.0,because we are working together,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2596,2024-04-02,2000-2100,00:34:10 - 00:34:12,00:34:10,00:34:12,2.0,"we have one, they say that",ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2597,2024-04-02,2000-2100,00:34:12 - 00:34:14,00:34:12,00:34:14,2.0,the same was the case with the Mujahid,ptv,,SPEAKER_09,,Mujahid,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2598,2024-04-02,2000-2100,00:34:14 - 00:34:16,00:34:14,00:34:16,2.0,"earlier, the one who was with Nadeer Shaheed",ptv,,SPEAKER_09,,Nadeer Shaheed,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2599,2024-04-02,2000-2100,00:34:16 - 00:34:18,00:34:16,00:34:18,2.0,in the era of Mian Sahib,ptv,,SPEAKER_09,,Mian Sahib,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2600,2024-04-02,2000-2100,00:34:18 - 00:34:20,00:34:18,00:34:20,2.0,whoever gets the,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2601,2024-04-02,2000-2100,00:34:20 - 00:34:22,00:34:20,00:34:22,2.0,"public vote, then it is completed",ptv,,Multiple,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2602,2024-04-02,2000-2100,00:34:22 - 00:34:24,00:34:22,00:34:24,2.0,"Ok, like you said about the Naib",ptv,,Multiple,,,,Naib,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2603,2024-04-02,2000-2100,00:34:24 - 00:34:26,00:34:24,00:34:26,2.0,whatever is in your mind,ptv,,SPEAKER_07,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2605,2024-04-02,2000-2100,00:34:28 - 00:34:30,00:34:28,00:34:30,2.0,that you want to end it or you want to introduce some other reforms,ptv,,SPEAKER_07,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2606,2024-04-02,2000-2100,00:34:30 - 00:34:32,00:34:30,00:34:32,2.0,in it,ptv,,SPEAKER_07,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2607,2024-04-02,2000-2100,00:34:32 - 00:34:34,00:34:32,00:34:34,2.0,are other communities like People's Party,ptv,,SPEAKER_07,,,,People's Party,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2608,2024-04-02,2000-2100,00:34:34 - 00:34:36,00:34:34,00:34:36,2.0,and your allies on board with it or not?,ptv,,SPEAKER_07,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2609,2024-04-02,2000-2100,00:34:36 - 00:34:38,00:34:36,00:34:38,2.0,"no, I said that if they come",ptv,,Multiple,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2610,2024-04-02,2000-2100,00:34:38 - 00:34:40,00:34:38,00:34:40,2.0,then we will all come together and decide,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2611,2024-04-02,2000-2100,00:34:40 - 00:34:42,00:34:40,00:34:42,2.0,which is better for the country and the people,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2612,2024-04-02,2000-2100,00:34:42 - 00:34:44,00:34:42,00:34:44,2.0,we have learned a lot from Waheed,ptv,,SPEAKER_09,,Waheed,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2613,2024-04-02,2000-2100,00:34:44 - 00:34:46,00:34:44,00:34:46,2.0,and we want to end this,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
2614,2024-04-02,2000-2100,00:34:46 - 00:34:48,00:34:46,00:34:48,2.0,and we want to end this,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2000-2100.mp4,http://127.0.0.1:8000/2000-2100.jpg
