id,Date,Hour,Timestamp,Start_Time,End_Time,Duration,Text,Channel,Program,Speakers,Program_Type,Person,Designation,Orgs,Groups,Location,media_link,image_link
3876,4/2/2024,2200-2300,00:34:01 - 00:34:06,0:34:01,0:34:06,5,we have two or three,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3877,4/2/2024,2200-2300,00:34:06 - 00:34:08,0:34:06,0:34:08,2,and then the People's Party,ptv,,SPEAKER_09,,,,the People's Party,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3878,4/2/2024,2200-2300,00:34:08 - 00:34:10,0:34:08,0:34:10,2,because we are working together,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3879,4/2/2024,2200-2300,00:34:10 - 00:34:12,0:34:10,0:34:12,2,"we have one, they say that",ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3880,4/2/2024,2200-2300,00:34:12 - 00:34:14,0:34:12,0:34:14,2,the same was the case with the Mujahid,ptv,,SPEAKER_09,,Mujahid,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3881,4/2/2024,2200-2300,00:34:14 - 00:34:16,0:34:14,0:34:16,2,"earlier, the one who was with Nadeer Shaheed",ptv,,SPEAKER_09,,Nadeer Shaheed,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3882,4/2/2024,2200-2300,00:34:16 - 00:34:18,0:34:16,0:34:18,2,in the era of Mian Sahib,ptv,,SPEAKER_09,,Mian Sahib,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3883,4/2/2024,2200-2300,00:34:18 - 00:34:20,0:34:18,0:34:20,2,whoever gets the,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3884,4/2/2024,2200-2300,00:34:20 - 00:34:22,0:34:20,0:34:22,2,"public vote, then it is completed",ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3885,4/2/2024,2200-2300,00:34:22 - 00:34:24,0:34:22,0:34:24,2,"Ok, like you said about the Naib",ptv,,SPEAKER_09,,,,Naib,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3886,4/2/2024,2200-2300,00:34:24 - 00:34:26,0:34:24,0:34:26,2,whatever is in your mind,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3887,4/2/2024,2200-2300,00:34:26 - 00:34:28,0:34:26,0:34:28,2,or in the mind of the community,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3888,4/2/2024,2200-2300,00:34:28 - 00:34:30,0:34:28,0:34:30,2,that you want to end it or you want to introduce some other reforms,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3889,4/2/2024,2200-2300,00:34:30 - 00:34:32,0:34:30,0:34:32,2,in it,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3890,4/2/2024,2200-2300,00:34:32 - 00:34:34,0:34:32,0:34:34,2,are other communities like People's Party,ptv,,SPEAKER_09,,,,People's Party,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3891,4/2/2024,2200-2300,00:34:34 - 00:34:36,0:34:34,0:34:36,2,and your allies on board with it or not?,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3892,4/2/2024,2200-2300,00:34:36 - 00:34:38,0:34:36,0:34:38,2,"no, I said that if they come",ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3893,4/2/2024,2200-2300,00:34:38 - 00:34:40,0:34:38,0:34:40,2,then we will all come together and decide,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3894,4/2/2024,2200-2300,00:34:40 - 00:34:42,0:34:40,0:34:42,2,which is better for the country and the people,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3895,4/2/2024,2200-2300,00:34:42 - 00:34:44,0:34:42,0:34:44,2,we have learned a lot from Waheed,ptv,,SPEAKER_09,,Waheed,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3896,4/2/2024,2200-2300,00:34:44 - 00:34:46,0:34:44,0:34:46,2,and we want to end this,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3897,4/2/2024,2200-2300,00:34:46 - 00:34:48,0:34:46,0:34:48,2,and we want to end this,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3898,4/2/2024,2200-2300,00:34:48 - 00:34:50,0:34:48,0:34:50,2,I say that the PTI people,ptv,,SPEAKER_09,,,,PTI,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3899,4/2/2024,2200-2300,00:34:50 - 00:34:52,0:34:50,0:34:52,2,who are sitting in the assembly,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3900,4/2/2024,2200-2300,00:34:52 - 00:34:54,0:34:52,0:34:54,2,and who have become leaders,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3901,4/2/2024,2200-2300,00:34:54 - 00:34:56,0:34:54,0:34:56,2,they should also think about Pakistan,ptv,,SPEAKER_09,,,,,,Pakistan,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3902,4/2/2024,2200-2300,00:34:56 - 00:34:58,0:34:56,0:34:58,2,whatever has happened,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3903,4/2/2024,2200-2300,00:34:58 - 00:35:00,0:34:58,0:35:00,2,whoever has done something wrong,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3904,4/2/2024,2200-2300,00:35:00 - 00:35:02,0:35:00,0:35:02,2,the courts are punishing them,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3905,4/2/2024,2200-2300,00:35:02 - 00:35:04,0:35:02,0:35:04,2,now they have only one flag to bring the prisoner out,ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3906,4/2/2024,2200-2300,00:35:04 - 00:35:08,0:35:04,0:35:08,4,"the prisoner will be brought out by the court, the court has given the punishment, the court has given the decision.",ptv,,SPEAKER_09,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3907,4/2/2024,2200-2300,00:35:08 - 00:35:18,0:35:08,0:35:18,10,"This is irrelevant to their demand, but my point was that the last major reformation or reformation we saw in the UN was under the 18th amendment.",ptv,,SPEAKER_09,,,,UN,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3908,4/2/2024,2200-2300,00:35:18 - 00:35:20,0:35:18,0:35:20,2,"In which you both, and the JCCC were together.",ptv,,SPEAKER_09,,,,JCCC,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3909,4/2/2024,2200-2300,00:35:20 - 00:35:24,0:35:20,0:35:24,4,Will we see any other such thing come to us at this time?,ptv,,SPEAKER_03,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3910,4/2/2024,2200-2300,00:35:24 - 00:35:26,0:35:24,0:35:26,2,"Do you have such a mind at this time we will see if we will see anything else, is your mind like this?",ptv,,SPEAKER_03,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3911,4/2/2024,2200-2300,00:35:26 - 00:35:30,0:35:26,0:35:30,4,"Absolutely, you are saying the right thing and Tarameem will be better for the country.",ptv,,SPEAKER_03,,Tarameem,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3912,4/2/2024,2200-2300,00:35:30 - 00:35:35,0:35:30,0:35:35,5,"Look, the elections were held in the morning, like everything happened in January 28.",ptv,,SPEAKER_03,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3913,4/2/2024,2200-2300,00:35:35 - 00:35:48,0:35:35,0:35:48,13,"Now it is that if the PPP is here, they have their own Manchur, Muslim Jignun's Manchur is ours, Islahat is ours, everything is ours But for the conditions that are going on, we will have to unite",ptv,,SPEAKER_04,,Jignun,,PPP,Muslim,"<GPE>Manchur, <GPE>Manchur, Islahat",http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3914,4/2/2024,2200-2300,00:35:48 - 00:35:52,0:35:48,0:35:52,4,And I hope that People's Party will be with us in the markets as well,ptv,,SPEAKER_04,,,,People's Party,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3915,4/2/2024,2200-2300,00:35:52 - 00:35:55,0:35:52,0:35:55,3,"Mr. Sattar Satti, what do you have to say about the Cabinet?",ptv,,SPEAKER_04,,Sattar Satti,,Cabinet,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3916,4/2/2024,2200-2300,00:35:55 - 00:35:58,0:35:55,0:35:58,3,"Absolutely right, as Mr. Bhatt said, I also think that",ptv,,SPEAKER_04,,Bhatt,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3917,4/2/2024,2200-2300,00:35:58 - 00:36:01,0:35:58,0:36:01,3,If you look at the cabinet of loyalty even now,ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3918,4/2/2024,2200-2300,00:36:01 - 00:36:07,0:36:01,0:36:07,6,"So, in the government of PDM, the markets that the People's Party has are still empty.",ptv,,SPEAKER_04,,,,"PDM, the People's Party",,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3919,4/2/2024,2200-2300,00:36:07 - 00:36:10,0:36:07,0:36:10,3,"If you say, you have to take their name.",ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3920,4/2/2024,2200-2300,00:36:10 - 00:36:12,0:36:10,0:36:12,2,The biggest market is yours.,ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3921,4/2/2024,2200-2300,00:36:12 - 00:36:19,0:36:12,0:36:19,7,"Water and Power, Climate Change, BISP, you can't leave it.",ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3922,4/2/2024,2200-2300,00:36:19 - 00:36:25,0:36:19,0:36:25,6,"But despite this, the people who are running the market's expenses, they have the complete input of the Pakistan People's Party.",ptv,,SPEAKER_04,,,,the Pakistan People's Party,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3923,4/2/2024,2200-2300,00:36:25 - 00:36:27,0:36:25,0:36:27,2,It is not possible that they don't have it.,ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3924,4/2/2024,2200-2300,00:36:27 - 00:36:30,0:36:27,0:36:30,3,"If they don't have a ministry, then the chairman of the climate committee",ptv,,SPEAKER_04,,,,the climate committee,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3925,4/2/2024,2200-2300,00:36:30 - 00:36:33,0:36:30,0:36:33,3,will be with the people's party.,ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3926,4/2/2024,2200-2300,00:36:33 - 00:36:34,0:36:33,0:36:34,1,This is an understood thing.,ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3927,4/2/2024,2200-2300,00:36:34 - 00:36:36,0:36:34,0:36:36,2,"Do you know what the real problem is, Shehzad?",ptv,,SPEAKER_04,,Shehzad,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3928,4/2/2024,2200-2300,00:36:36 - 00:36:39,0:36:36,0:36:39,3,The problem is that all of them have come together,ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3929,4/2/2024,2200-2300,00:36:39 - 00:36:42,0:36:39,0:36:42,3,because they have the understanding of the coming situation,ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3930,4/2/2024,2200-2300,00:36:42 - 00:36:44,0:36:42,0:36:44,2,"and because of this, they have destroyed their politics.",ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3931,4/2/2024,2200-2300,00:36:44 - 00:36:45,0:36:44,0:36:45,1,Both the political parties. And this is the position have destroyed their politics in both political parties,ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3932,4/2/2024,2200-2300,00:36:45 - 00:36:47,0:36:45,0:36:47,2,and this is their position,ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3933,4/2/2024,2200-2300,00:36:47 - 00:36:52,0:36:47,0:36:52,5,"now whether they agree or not, they both fight against each other",ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3934,4/2/2024,2200-2300,00:36:52 - 00:36:54,0:36:52,0:36:54,2,and will fight in the future as well,ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3935,4/2/2024,2200-2300,00:36:54 - 00:36:58,0:36:54,0:36:58,4,and you saw the temperature during the election and after the election,ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3936,4/2/2024,2200-2300,00:36:58 - 00:37:01,0:36:58,0:37:01,3,there is a lot of difference,ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3937,4/2/2024,2200-2300,00:37:01 - 00:37:05,0:37:01,0:37:05,4,but their biggest challenge right them is the economy.,ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3938,4/2/2024,2200-2300,00:37:05 - 00:37:09,0:37:05,0:37:09,4,"And secondly, how did they create the Afam-ul-Tafeen?",ptv,,SPEAKER_04,,,,the Afam-ul-Tafeen,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3939,4/2/2024,2200-2300,00:37:09 - 00:37:11,0:37:09,0:37:11,2,There are two arguments on this.,ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3940,4/2/2024,2200-2300,00:37:11 - 00:37:14,0:37:11,0:37:14,3,The Muslim League Nawaz has an argument of the People's Party.,ptv,,SPEAKER_04,,,,"The Muslim League Nawaz, the People's Party",,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3941,4/2/2024,2200-2300,00:37:14 - 00:37:22,0:37:14,0:37:22,8,The People's Party says that we don't want to come because we want the Muslim League Nawaz to run the government as per its own vision and make reforms.,ptv,,SPEAKER_04,,,,"The People's Party, the Muslim League Nawaz",,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3942,4/2/2024,2200-2300,00:37:22 - 00:37:23,0:37:22,0:37:23,1,Whatever their vision is and then take it forward.,ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3943,4/2/2024,2200-2300,00:37:23 - 00:37:26,0:37:23,0:37:26,3,"If we come, then there will be issues and fights.",ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3944,4/2/2024,2200-2300,00:37:26 - 00:37:30,0:37:26,0:37:30,4,"The counter argument against that is that the people's party is not ready to take responsibility,",ptv,,Multiple,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3945,4/2/2024,2200-2300,00:37:30 - 00:37:34,0:37:30,0:37:34,4,"is not ready to take the lead, is not ready to face any criticism.",ptv,,Multiple,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3946,4/2/2024,2200-2300,00:37:34 - 00:37:36,0:37:34,0:37:36,2,Who do you like more?,ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3947,4/2/2024,2200-2300,00:37:36 - 00:37:50,0:37:36,0:37:50,14,"Your second argument, I personally think that this is the case. But the People's Party can't save itself from criticism with this question.",ptv,,SPEAKER_04,,,,the People's Party,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3948,4/2/2024,2200-2300,00:37:50 - 00:37:53,0:37:50,0:37:53,3,"See, if you go to any village in Pakistan,",ptv,,SPEAKER_04,,,,,,Pakistan,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3949,4/2/2024,2200-2300,00:37:53 - 00:37:56,0:37:53,0:37:56,3,right now everyone is saying that Noor and the People's Party are both in power.,ptv,,Multiple,,,,"Noor, the People's Party",,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3950,4/2/2024,2200-2300,00:37:56 - 00:37:58,0:37:56,0:37:58,2,"If the People's Party doesn't get involved for 5 years,",ptv,,Multiple,,,,the People's Party,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3951,4/2/2024,2200-2300,00:37:58 - 00:38:02,0:37:58,0:38:02,4,then there is no question that the People's Party will justify that we were not in power.,ptv,,Multiple,,,,the People's Party,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3952,4/2/2024,2200-2300,00:38:02 - 00:38:06,0:38:02,0:38:06,4,"When you have voted for Qadir Awan, you will vote for the budget, you will vote for the senate",ptv,,SPEAKER_04,,Qadir Awan,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3953,4/2/2024,2200-2300,00:38:06 - 00:38:08,0:38:06,0:38:08,2,you cannot go out,ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3954,4/2/2024,2200-2300,00:38:08 - 00:38:10,0:38:08,0:38:10,2,but I don't think,ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3955,4/2/2024,2200-2300,00:38:10 - 00:38:12,0:38:10,0:38:12,2,you can call it my happiness that before the budget,ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3956,4/2/2024,2200-2300,00:38:12 - 00:38:14,0:38:12,0:38:14,2,people's party will not only have to come to the cabinet of loyalty,ptv,,SPEAKER_04,,,,people's party,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3957,4/2/2024,2200-2300,00:38:14 - 00:38:16,0:38:14,0:38:16,2,but people's party will have to come to the Punjab cabinet,ptv,,SPEAKER_04,,,,,,Punjab,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3958,4/2/2024,2200-2300,00:38:16 - 00:38:18,0:38:16,0:38:18,2,to give some share to the muslim community,ptv,,SPEAKER_04,,,,,muslim,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3959,4/2/2024,2200-2300,00:38:18 - 00:38:20,0:38:18,0:38:20,2,"ok, Mr. Chetan one last question",ptv,,SPEAKER_04,,Chetan,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3960,4/2/2024,2200-2300,00:38:20 - 00:38:22,0:38:20,0:38:22,2,now the propaganda,ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3961,4/2/2024,2200-2300,00:38:22 - 00:38:24,0:38:22,0:38:24,2,whether it is against justice,ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3962,4/2/2024,2200-2300,00:38:24 - 00:38:27,0:38:24,0:38:27,3,"against the state, against state, the political parties,",ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3963,4/2/2024,2200-2300,00:38:27 - 00:38:31,0:38:27,0:38:31,4,"and we see its purpose as being very targeted, it is also happening against Pakistan.",ptv,,SPEAKER_04,,,,,,Pakistan,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3964,4/2/2024,2200-2300,00:38:31 - 00:38:36,0:38:31,0:38:36,5,"In your opinion, if these political parties, if they show any kind of enthusiasm,",ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3965,4/2/2024,2200-2300,00:38:36 - 00:38:42,0:38:36,0:38:42,6,"whether it is economy, or foreign policy, or internal issues, can this propaganda be broken?",ptv,,Multiple,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3966,4/2/2024,2200-2300,00:38:42 - 00:38:49,0:38:42,0:38:49,7,"And that particular political party, which at this party which thinks it is completely different from you and doesn't want to be a part of the system",ptv,,Multiple,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3967,4/2/2024,2200-2300,00:38:49 - 00:38:51,0:38:49,0:38:51,2,"You will have to take on board on that too, or not?",ptv,,Multiple,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3968,4/2/2024,2200-2300,00:38:51 - 00:38:56,0:38:51,0:38:56,5,"Look, we have tried this again and again",ptv,,Multiple,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3969,4/2/2024,2200-2300,00:38:56 - 00:39:01,0:38:56,0:39:01,5,We have tried to get rid of this concept that we will take on board and they will come,ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3970,4/2/2024,2200-2300,00:39:01 - 00:39:06,0:39:01,0:39:06,5,"Those who were not coming, those who were with the president",ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3971,4/2/2024,2200-2300,00:39:06 - 00:39:08,0:39:06,0:39:08,2,they have made a team of lawyers,ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3972,4/2/2024,2200-2300,00:39:08 - 00:39:12,0:39:08,0:39:12,4,"that is a very good profession, very capable people",ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3973,4/2/2024,2200-2300,00:39:12 - 00:39:17,0:39:12,0:39:17,5,but everyone in the world has their own education,ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3974,4/2/2024,2200-2300,00:39:17 - 00:39:20,0:39:17,0:39:20,3,"lawyer has their own education, doctor has their own education",ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3975,4/2/2024,2200-2300,00:39:20 - 00:39:24,0:39:20,0:39:24,4,"journalist has their own education, president has their own education",ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3976,4/2/2024,2200-2300,00:39:24 - 00:39:36,0:39:24,0:39:36,12,"when the PTI was in power, we told them that we are ready to make an agreement with you on your livelihood",ptv,,Multiple,,,,PTI,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3977,4/2/2024,2200-2300,00:39:36 - 00:39:39,0:39:36,0:39:39,3,they were not ready to make an agreement at this time,ptv,,SPEAKER_04,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3978,4/2/2024,2200-2300,00:39:39 - 00:39:49,0:39:39,0:39:49,10,"so in such a situation that Imran Khan is in jail and he is in opposition, so that he comes and talks to us about economy or something.",ptv,,Multiple,,Imran Khan,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3979,4/2/2024,2200-2300,00:39:49 - 00:39:52,0:39:49,0:39:52,3,So you will not take your message and he will not do it?,ptv,,SPEAKER_03,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3980,4/2/2024,2200-2300,00:39:52 - 00:39:59,0:39:52,0:39:59,7,"No, he will not. His policy is that how he can destroy Pakistan through economy.",ptv,,Multiple,,,,,,Pakistan,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3981,4/2/2024,2200-2300,00:39:59 - 00:40:05,0:39:59,0:40:05,6,He has been given the task. The foreign funding they have received is not free.,ptv,,SPEAKER_08,,,,,,,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
3982,4/2/2024,2200-2300,00:40:05 - 00:40:13,0:40:05,0:40:13,8,"Now you see that the senators in America who are defending them, who are allowing them, where are they from?",ptv,,SPEAKER_08,,,,,,America,http://127.0.0.1:8000/2200-2300.mp4,http://127.0.0.1:8000/2200-2300.jpg
