id,Date,Hour,Timestamp,Start_Time,End_Time,Duration,Text,TV,Topic,Speakers,Program_Type,Person,Designation,Orgs,Groups,Location,media_link,image_link
309,3/8/2024,,00:20:38 - 00:20:41,0:20:38,0:20:41,3,and the IMF that we have talked about,,,SPEAKER_10,,,,IMF,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
310,3/8/2024,,00:20:41 - 00:20:43,0:20:41,0:20:43,2,the matter is settled with the IMF,,,SPEAKER_10,,,,IMF,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
311,3/8/2024,,00:20:43 - 00:20:45,0:20:43,0:20:45,2,and now the matter is going to be settled.,,,SPEAKER_10,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
312,3/8/2024,,00:20:45 - 00:20:48,0:20:45,0:20:48,3,Because this agreement was made by Mr. Shahbaz Sharif's government.,,,SPEAKER_10,,Shahbaz Sharif,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
313,3/8/2024,,00:20:48 - 00:20:50,0:20:48,0:20:50,2,Then you have a platform of SIFC.,,,SPEAKER_10,,,,SIFC,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
314,3/8/2024,,00:20:50 - 00:20:53,0:20:50,0:20:53,3,Now the big decisions are going to be made there.,,,SPEAKER_10,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
315,3/8/2024,,00:20:53 - 00:21:01,0:20:53,0:21:01,8,And our real leadership of Pakistan is also equally involved in this development and prosperity.,,,SPEAKER_10,,,,,,Pakistan,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
316,3/8/2024,,00:21:01 - 00:21:06,0:21:01,0:21:06,5,It is a partner because the army of Pakistan also acts according to this,,,SPEAKER_10,,,,,,Pakistan,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
317,3/8/2024,,00:21:06 - 00:21:14,0:21:06,0:21:14,8,"and we had won a big war of terrorism, which was not our war, it was the war of America",,,SPEAKER_10,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
318,3/8/2024,,00:21:14 - 00:21:19,0:21:14,0:21:19,5,"and after that, why is there terrorism in Pakistan?",,,SPEAKER_10,,,,,,Pakistan,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
319,3/8/2024,,00:21:19 - 00:21:28,0:21:19,0:21:28,9,the main factor in this is your CPAC and I am referring to the person who called Nawaz Sharif in Panama in 2017.,,,SPEAKER_10,,Nawaz Sharif,,CPAC,,Panama,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
320,3/8/2024,,00:21:28 - 00:21:31,0:21:28,0:21:31,3,"It was not Panama, it was CPAC.",,,SPEAKER_07,,,,CPAC,,Panama,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
321,3/8/2024,,00:21:31 - 00:21:37,0:21:31,0:21:37,6,CPAC and IMF had a fight and our national political disorder was such that a government was imposed.,,,SPEAKER_07,,,,"CPAC, IMF",,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
322,3/8/2024,,00:21:37 - 00:21:42,0:21:37,0:21:42,5,One person came out because he wanted to bring CPAC to the economy.,,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
323,3/8/2024,,00:21:42 - 00:21:47,0:21:42,0:21:47,5,"What was the other one? Abdul Razak Daunt, who is a senior businessman, says",,,SPEAKER_07,,Abdul Razak Daunt,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
324,3/8/2024,,00:21:47 - 00:21:49,0:21:47,0:21:49,2,that we should shut it down for a year.,,,SPEAKER_10,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
325,3/8/2024,,00:21:49 - 00:21:54,0:21:49,0:21:54,5,Who went to IMF and showed all the agreements of CPEC?,,,SPEAKER_10,,,,"IMF, CPEC",,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
326,3/8/2024,,00:21:54 - 00:21:58,0:21:54,0:21:58,4,I think that politics should be about the economy of Pakistan,,,SPEAKER_10,,,,,,Pakistan,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
327,3/8/2024,,00:21:58 - 00:22:03,0:21:58,0:22:03,5,"and this government, which is trying to improve the situation in Pakistan,",,,SPEAKER_10,,,,,,Pakistan,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
328,3/8/2024,,00:22:03 - 00:22:04,0:22:03,0:22:04,1,is doing it through social media.,,,SPEAKER_10,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
329,3/8/2024,,00:22:04 - 00:22:09,0:22:04,0:22:09,5,"And you can see the numbers of social media, you yourself are very active in it,",,,SPEAKER_10,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
330,3/8/2024,,00:22:09 - 00:22:14,0:22:09,0:22:14,5,"that only these 50-60 people who were running 10 lakh accounts,",,,SPEAKER_10,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
331,3/8/2024,,00:22:14 - 00:22:16,0:22:14,0:22:16,2,against whom are they running?,,,SPEAKER_10,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
332,3/8/2024,,00:22:16 - 00:22:18,0:22:16,0:22:18,2,Against the Pakistani security agencies?,,,SPEAKER_10,,,,,Pakistani,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
333,3/8/2024,,00:22:18 - 00:22:20,0:22:18,0:22:20,2,This is the Pakistani army.,,,SPEAKER_10,,,,,Pakistani,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
334,3/8/2024,,00:22:20 - 00:22:25,0:22:20,0:22:25,5,"And the people who are damaging it, they cannot be in Pakistan, they are the enemies of Pakistan",,,SPEAKER_10,,,,,,"<GPE>Pakistan, <GPE>Pakistan",../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
335,3/8/2024,,00:22:25 - 00:22:29,0:22:25,0:22:29,4,"and the people who target them, they are also enemies, we should look at it in this way",,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
336,3/8/2024,,00:22:29 - 00:22:31,0:22:29,0:22:31,2,"Absolutely, this is Mr. Praveen Rashid",,,SPEAKER_08,,Praveen Rashid,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
530,3/8/2024,,00:37:32 - 00:37:34,0:37:32,0:37:34,2,And low expenses.,,,SPEAKER_06,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
337,3/8/2024,,00:22:31 - 00:22:47,0:22:31,0:22:47,16,"I would like to add something to this, the discussion that took the past, the government of the time,",,,SPEAKER_06,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
338,3/8/2024,,00:22:47 - 00:22:55,0:22:47,0:22:55,8,"their relations, relations, friendship, what level it had reached.",,,SPEAKER_08,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
339,3/8/2024,,00:22:55 - 00:23:07,0:22:55,0:23:07,12,"You see China separately, they were not happy with the TPEC the speed of the work was at zero",,,SPEAKER_06,,,,TPEC,,China,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
340,3/8/2024,,00:23:07 - 00:23:10,0:23:07,0:23:10,3,and they started plotting against it,,,SPEAKER_08,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
341,3/8/2024,,00:23:10 - 00:23:13,0:23:10,0:23:13,3,"apart from this, look at Saudi Arabia",,,SPEAKER_08,,,,,,Saudi Arabia,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
342,3/8/2024,,00:23:13 - 00:23:18,0:23:13,0:23:18,5,the relations with Saudi Arabia and PTA,,,SPEAKER_06,,,,PTA,,Saudi Arabia,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
343,3/8/2024,,00:23:18 - 00:23:20,0:23:18,0:23:20,2,the way they said it,,,SPEAKER_08,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
344,3/8/2024,,00:23:20 - 00:23:22,0:23:20,0:23:22,2,the way the plane returned,,,SPEAKER_08,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
345,3/8/2024,,00:23:22 - 00:23:24,0:23:22,0:23:24,2,that will be in your mind,,,SPEAKER_06,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
346,3/8/2024,,00:23:24 - 00:23:30,0:23:24,0:23:30,6,"then you saw Saudi Arabia, sorry Iran.",,,SPEAKER_06,,,,,,"Saudi Arabia, Iran",../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
347,3/8/2024,,00:23:30 - 00:23:38,0:23:30,0:23:38,8,Iran said that terrorism is from both sides.,,,SPEAKER_08,,,,,,Iran,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
348,3/8/2024,,00:23:38 - 00:23:40,0:23:38,0:23:40,2,They are hiding from both sides.,,,SPEAKER_06,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
349,3/8/2024,,00:23:40 - 00:23:45,0:23:40,0:23:45,5,"You see the UAE, there was an alliance being formed. Yes, yes.",,,SPEAKER_06,,,,,,UAE,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
350,3/8/2024,,00:23:45 - 00:23:49,0:23:45,0:23:49,4,"So, about that alliance, they also upset Turkey.",,,SPEAKER_06,,,,,,Turkey,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
351,3/8/2024,,00:23:49 - 00:23:50,0:23:49,0:23:50,1,"Yes, yes.",,,SPEAKER_08,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
352,3/8/2024,,00:23:50 - 00:23:52,0:23:50,0:23:52,2,They also upset Russia and Saudi Arabia.,,,SPEAKER_05,,,,,,"Russia, Saudi Arabia",../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
353,3/8/2024,,00:23:52 - 00:23:53,0:23:52,0:23:53,1,"Yes, yes.",,,SPEAKER_05,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
354,3/8/2024,,00:23:53 - 00:23:59,0:23:53,0:23:59,6,"So, this came to my mind, America, with the cypher.",,,SPEAKER_08,,,,,,America,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
355,3/8/2024,,00:23:59 - 00:24:00,0:23:59,0:24:00,1,"And before that,",,,SPEAKER_08,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
356,3/8/2024,,00:24:00 - 00:24:04,0:24:00,0:24:04,4,This is not how the Qadha policy is.,,,SPEAKER_04,,,,Qadha,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
357,3/8/2024,,00:24:04 - 00:24:05,0:24:04,0:24:05,1,"Yes, absolutely right",,,SPEAKER_04,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
358,3/8/2024,,00:24:05 - 00:24:08,0:24:05,0:24:08,3,"ok, tell me, let's move to the next question",,,SPEAKER_04,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
359,3/8/2024,,00:24:08 - 00:24:12,0:24:08,0:24:12,4,why is this cabin hanging so much?,,,SPEAKER_04,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
360,3/8/2024,,00:24:12 - 00:24:16,0:24:12,0:24:16,4,"yes, why is it hanging?",,,SPEAKER_04,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
361,3/8/2024,,00:24:16 - 00:24:20,0:24:16,0:24:20,4,"I think, we can see this in two ways, in two aspects",,,SPEAKER_08,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
362,3/8/2024,,00:24:20 - 00:24:21,0:24:20,0:24:21,1,the work is done very fast,,,SPEAKER_08,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
363,3/8/2024,,00:24:21 - 00:24:49,0:24:21,0:24:49,28,"I can see it from two aspects. One is that it is being done with my interpretation is wrong, I am not saying that.",,,SPEAKER_06,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
364,3/8/2024,,00:24:49 - 00:24:54,0:24:49,0:24:54,5,Now the presidential election is going to take place.,,,SPEAKER_06,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
365,3/8/2024,,00:24:54 - 00:25:07,0:24:54,0:25:07,13,"Now when the president becomes president, the votes will be distributed in a way that people's party will never will become a part of KABINA",,,SPEAKER_09,,,,,,KABINA,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
366,3/8/2024,,00:25:07 - 00:25:10,0:25:07,0:25:10,3,"I think so, I don't have any information",,,SPEAKER_09,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
367,3/8/2024,,00:25:10 - 00:25:13,0:25:10,0:25:13,3,But my suggestion is that why is it being delayed?,,,SPEAKER_09,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
368,3/8/2024,,00:25:13 - 00:25:15,0:25:13,0:25:15,2,It can be recorded later,,,SPEAKER_09,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
369,3/8/2024,,00:25:15 - 00:25:17,0:25:15,0:25:17,2,"Yes, it can be recorded later",,,SPEAKER_08,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
370,3/8/2024,,00:25:17 - 00:25:21,0:25:17,0:25:21,4,But I think that it is delayed so much,,,SPEAKER_08,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
371,3/8/2024,,00:25:21 - 00:25:29,0:25:21,0:25:29,8,"Because yesterday it was said that it is hours, it means 4 more days, so 9th will pass then.",,,SPEAKER_08,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
372,3/8/2024,,00:25:29 - 00:25:32,0:25:29,0:25:32,3,We will see what will happen.,,,SPEAKER_06,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
373,3/8/2024,,00:25:32 - 00:25:41,0:25:32,0:25:41,9,This minister of treasury was very loud before and Pakistan had no name other than Mr. Ishaq Dar.,,,SPEAKER_09,,Ishaq Dar,,,,Pakistan,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
374,3/8/2024,,00:25:41 - 00:25:46,0:25:41,0:25:46,5,This is a new name of Aurangzeb. Please shed some light on this.,,,SPEAKER_09,,Aurangzeb,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
375,3/8/2024,,00:25:46 - 00:25:48,0:25:46,0:25:48,2,This is Mr. Mohammad Aurangzeb.,,,SPEAKER_09,,Mohammad Aurangzeb,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
376,3/8/2024,,00:25:48 - 00:25:51,0:25:48,0:25:51,3,I was listening to this yesterday.,,,SPEAKER_09,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
377,3/8/2024,,00:25:51 - 00:25:54,0:25:51,0:25:54,3,Mr. Attaatar has 2-3 more names.,,,SPEAKER_09,,Attaatar,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
378,3/8/2024,,00:25:54 - 00:25:56,0:25:54,0:25:56,2,For the private treasury.,,,SPEAKER_09,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
379,3/8/2024,,00:25:56 - 00:25:58,0:25:56,0:25:58,2,Private treasury for this.,,,SPEAKER_09,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
380,3/8/2024,,00:25:58 - 00:26:00,0:25:58,0:26:00,2,For the private treasury.,,,SPEAKER_06,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
381,3/8/2024,,00:26:00 - 00:26:03,0:26:00,0:26:03,3,And Mr. Mohammad Aurangzeb also has a name.,,,SPEAKER_09,,Mohammad Aurangzeb,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
382,3/8/2024,,00:26:03 - 00:26:09,0:26:03,0:26:09,6,"According to my information, Mr. Mohammad Aurangzeb's name is Bank RM.",,,SPEAKER_09,,Mohammad Aurangzeb,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
383,3/8/2024,,00:26:09 - 00:26:10,0:26:09,0:26:10,1,He is finalized.,,,SPEAKER_09,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
384,3/8/2024,,00:26:10 - 00:26:14,0:26:10,0:26:14,4,The reason is that he is from Holland.,,,SPEAKER_09,,,,,,Holland,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
385,3/8/2024,,00:26:14 - 00:26:19,0:26:14,0:26:19,5,"He has citizenship of Holland, which is now called Netherlands.",,,SPEAKER_09,,,,,,"Holland, Netherlands",../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
386,3/8/2024,,00:26:19 - 00:26:32,0:26:19,0:26:32,13,"So, when he was in Amro Bank, where he spent a lot of time.",,,SPEAKER_09,,,,,,Amro Bank,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
387,3/8/2024,,00:26:32 - 00:26:37,0:26:32,0:26:37,5,"Now, he can become a Mashir, but never.",,,SPEAKER_09,,,,,Mashir,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
388,3/8/2024,,00:26:37 - 00:26:45,0:26:37,0:26:45,8,Zulfi Bukhari has declared that heairaj Abdul National or any other national can also become a terrorist.,,,SPEAKER_09,,"Zulfi Bukhari, heairaj Abdul National",,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
389,3/8/2024,,00:26:45 - 00:26:53,0:26:45,0:26:53,8,"But he wanted, according to me, to complete the mission as a Mushir.",,,SPEAKER_09,,,,,Mushir,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
390,3/8/2024,,00:26:53 - 00:27:07,0:26:53,0:27:07,14,But the Primeity of Holland.,,,SPEAKER_09,,,,,,Holland,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
391,3/8/2024,,00:27:07 - 00:27:09,0:27:07,0:27:09,2,Surrender it.,,,SPEAKER_09,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
392,3/8/2024,,00:27:09 - 00:27:11,0:27:09,0:27:11,2,This is a thief Mohammad Farooq.,,,SPEAKER_09,,Mohammad Farooq,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
393,3/8/2024,,00:27:11 - 00:27:14,0:27:11,0:27:14,3,"The time he was in the army, he was very close to Nawaz Sharif.",,,SPEAKER_09,,Nawaz Sharif,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
394,3/8/2024,,00:27:14 - 00:27:17,0:27:14,0:27:17,3,His son.,,,SPEAKER_09,,,,,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
395,3/8/2024,,00:27:17 - 00:27:22,0:27:17,0:27:22,5,"And Khadiran Maharaj, who has retired from the Supreme Court.",,,SPEAKER_09,,Khadiran Maharaj,,the Supreme Court,,,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.mp4,../../resources/ptvnews/streaming1/08-03-2024-0100-0200am\08-03-2024.png
